value,product_id
6D8E2,5373e4416c75e8a902000001
2F00E,5373e4416c75e8a902000001
AFB32,5373e4416c75e8a902000001
7ED79,5373e4416c75e8a902000001
865E8,5373e4416c75e8a902000001
03D6B,5373e4416c75e8a902000001
91097,5373e4416c75e8a902000001
BD3C2,5373e4416c75e8a902000001
B6E3B,5373e4416c75e8a902000001
B9153,5373e4416c75e8a902000001
8B54E,5373e4416c75e8a902000001
E555D,5373e4416c75e8a902000001
AB232,5373e4416c75e8a902000001
BDB24,5373e4416c75e8a902000001
4B29B,5373e478cd61f06d20000002
B4958,5373e478cd61f06d20000002
63785,5373e478cd61f06d20000002
9BA2E,5373e478cd61f06d20000002
81B5F,5373e478cd61f06d20000002
AA0E4,5373e478cd61f06d20000002
1FB19,5373e478cd61f06d20000002
66E3A,5373e478cd61f06d20000002
BF778,5373e478cd61f06d20000002
3E2A4,5373e478cd61f06d20000002
EC354,5373e478cd61f06d20000002
4FE8B,5373e478cd61f06d20000002
6A72F,5373e478cd61f06d20000002
8DEB6,5373e478cd61f06d20000002
4F07B,5373e478cd61f06d20000002
8E1A2,5373e478cd61f06d20000002
5D235,5373e478cd61f06d20000002
E01DE,5373e478cd61f06d20000002
7B6DC,5373e478cd61f06d20000002
3D01D,5373e478cd61f06d20000002
E2C66,5373e478cd61f06d20000002
95C95,5373e478cd61f06d20000002
60232,5373e478cd61f06d20000002
026E8,5373e478cd61f06d20000002
2BB3C,5373e478cd61f06d20000002
1BD0D,5373e478cd61f06d20000002
A2EAA,5373e478cd61f06d20000002
6FD92,5373e478cd61f06d20000002
77369,5373e478cd61f06d20000002
F32EB,5373e478cd61f06d20000002
DDCCB,5373e478cd61f06d20000002
46975,5373e478cd61f06d20000002
E9A49,5373e478cd61f06d20000002
F3C9B,5373e478cd61f06d20000002
B2DC2,5373e478cd61f06d20000002
3AA86,5373e478cd61f06d20000002
2E19F,5373e478cd61f06d20000002
DD951,5373e478cd61f06d20000002
FD42F,5373e478cd61f06d20000002
F136B,5373e478cd61f06d20000002
138E4,5373e478cd61f06d20000002
CCF34,5373e478cd61f06d20000002
3BE2C,5373e478cd61f06d20000002
7C9E1,5373e478cd61f06d20000002
377AE,5373e478cd61f06d20000002
3DFA2,5373e478cd61f06d20000002
EC683,5373e478cd61f06d20000002
9AB70,5373e478cd61f06d20000002
507D6,5373e478cd61f06d20000002
2963C,5373e478cd61f06d20000002
C67A3,5373e478cd61f06d20000002
6DA42,5373e478cd61f06d20000002
BDCFA,5373e478cd61f06d20000002
A44EC,5373e478cd61f06d20000002
C52B8,5373e478cd61f06d20000002
B657F,5373e478cd61f06d20000002
6A1C7,5373e478cd61f06d20000002
6CFD0,5373e478cd61f06d20000002
2607E,5373e478cd61f06d20000002
467BB,5373e478cd61f06d20000002
DA9D0,5373e478cd61f06d20000002
2B754,5373e478cd61f06d20000002
96B18,5373e478cd61f06d20000002
58E49,5373e478cd61f06d20000002
758ED,5373e478cd61f06d20000002
21E6C,5373e478cd61f06d20000002
964BF,5373e478cd61f06d20000002
95CAC,5373e478cd61f06d20000002
AAE31,5373e478cd61f06d20000002
0760F,5373e478cd61f06d20000002
F8321,5373e478cd61f06d20000002
138D1,5373e478cd61f06d20000002
673B1,5373e478cd61f06d20000002
59E2C,5373e478cd61f06d20000002
9E79F,5373e478cd61f06d20000002
0B805,5373e478cd61f06d20000002
8E9E5,5373e478cd61f06d20000002
38CD3,5373e478cd61f06d20000002
40128,5373e478cd61f06d20000002
E4D75,5373e478cd61f06d20000002
7883A,5373e478cd61f06d20000002
26994,5373e478cd61f06d20000002
30578,5373e478cd61f06d20000002
C74DE,5373e478cd61f06d20000002
D5109,5373e478cd61f06d20000002
4A9B9,5373e478cd61f06d20000002
513BB,5373e478cd61f06d20000002
05E46,5373e478cd61f06d20000002
A13CF,5373e478cd61f06d20000002
DC321,5373e478cd61f06d20000002
49B0A,5373e478cd61f06d20000002
7AAB0,5373e478cd61f06d20000002
AD3C4,5373e478cd61f06d20000002
FB217,5373e478cd61f06d20000002
B8FB4,5373e478cd61f06d20000002
DDCE7,5373e478cd61f06d20000002
1CDF2,5373e478cd61f06d20000002
0A621,5373e478cd61f06d20000002
13673,5373e478cd61f06d20000002
EFF9A,5373e478cd61f06d20000002
53094,5373e478cd61f06d20000002
A0497,5373e478cd61f06d20000002
1A08E,5373e478cd61f06d20000002
81D4A,5373e478cd61f06d20000002
79653,5373e478cd61f06d20000002
4B1F9,5373e478cd61f06d20000002
97651,5373e478cd61f06d20000002
08F67,5373e478cd61f06d20000002
45B56,5373e478cd61f06d20000002
B03F9,5373e478cd61f06d20000002
C7029,5373e478cd61f06d20000002
07037,5373e478cd61f06d20000002
2F354,5373e478cd61f06d20000002
8CDED,5373e478cd61f06d20000002
F9A3D,5373e478cd61f06d20000002
27589,5373e478cd61f06d20000002
F481C,5373e478cd61f06d20000002
99024,5373e478cd61f06d20000002
39A60,5373e478cd61f06d20000002
074BC,5373e478cd61f06d20000002
E6DA1,5373e478cd61f06d20000002
7E4B1,5373e478cd61f06d20000002
7FB32,5373e478cd61f06d20000002
B56D1,5373e478cd61f06d20000002
C15D1,5373e478cd61f06d20000002
22155,5373e478cd61f06d20000002
0BBAA,5373e478cd61f06d20000002
BEBC7,5373e478cd61f06d20000002
CB3E1,5373e478cd61f06d20000002
48353,5373e478cd61f06d20000002
FC90F,5373e478cd61f06d20000002
C3C85,5373e478cd61f06d20000002
7B4C3,5373e478cd61f06d20000002
CC4C9,5373e478cd61f06d20000002
A3E7A,5373e478cd61f06d20000002
09621,5373e478cd61f06d20000002
754E0,5373e478cd61f06d20000002
16A27,5373e478cd61f06d20000002
4B3B8,5373e478cd61f06d20000002
D6424,5373e478cd61f06d20000002
8D0D2,5373e478cd61f06d20000002
05DC7,5373e478cd61f06d20000002
8A43E,5373e478cd61f06d20000002
0A343,5373e478cd61f06d20000002
EBED9,5373e478cd61f06d20000002
3D2D3,5373e478cd61f06d20000002
8764F,5373e478cd61f06d20000002
E5C5F,5373e478cd61f06d20000002
5304F,5373e478cd61f06d20000002
B6A20,5373e478cd61f06d20000002
A1578,5373e498cd61f06d20000003
29AFC,5373e498cd61f06d20000003
B672D,5373e498cd61f06d20000003
E6BAF,5373e498cd61f06d20000003
87D26,5373e498cd61f06d20000003
A1657,5373e498cd61f06d20000003
D4F93,5373e498cd61f06d20000003
3A52C,5373e498cd61f06d20000003
282F8,5373e498cd61f06d20000003
812BD,5373e498cd61f06d20000003
E985F,5373e498cd61f06d20000003
C9A77,5373e498cd61f06d20000003
B5CDF,5373e498cd61f06d20000003
B4FB2,5373e498cd61f06d20000003
69DAB,5373e498cd61f06d20000003
5C676,5373e498cd61f06d20000003
C2405,5373e498cd61f06d20000003
8C80D,5373e498cd61f06d20000003
AF32C,5373e498cd61f06d20000003
700DB,5373e498cd61f06d20000003
6CFB7,5373e498cd61f06d20000003
6EB75,5373e498cd61f06d20000003
B23B9,5373e498cd61f06d20000003
A2817,5373e498cd61f06d20000003
9AED9,5373e498cd61f06d20000003
777E8,5373e498cd61f06d20000003
E0ACC,5373e498cd61f06d20000003
A08BC,5373e498cd61f06d20000003
889CD,5373e498cd61f06d20000003
05A4E,5373e498cd61f06d20000003
44C6E,5373e498cd61f06d20000003
C28B9,5373e498cd61f06d20000003
68E22,5373e498cd61f06d20000003
273B6,5373e498cd61f06d20000003
7F59D,5373e498cd61f06d20000003
60669,5373e498cd61f06d20000003
7C448,5373e498cd61f06d20000003
8C39C,5373e498cd61f06d20000003
95289,5373e498cd61f06d20000003
98A8A,5373e498cd61f06d20000003
007C3,5373e498cd61f06d20000003
EC873,5373e498cd61f06d20000003
C2FC6,5373e498cd61f06d20000003
C76FC,5373e498cd61f06d20000003
58688,5373e498cd61f06d20000003
40803,5373e498cd61f06d20000003
436F8,5373e498cd61f06d20000003
7973F,5373e498cd61f06d20000003
384E3,5373e498cd61f06d20000003
5A36D,5373e498cd61f06d20000003
A8D39,5373e498cd61f06d20000003
EBE02,5373e498cd61f06d20000003
56113,5373e498cd61f06d20000003
5E2AF,5373e498cd61f06d20000003
6F12F,5373e498cd61f06d20000003
C3A15,5373e498cd61f06d20000003
FF3B0,5373e498cd61f06d20000003
93DF5,5373e498cd61f06d20000003
EBE5A,5373e498cd61f06d20000003
F9EA2,5373e498cd61f06d20000003
DCCFC,5373e498cd61f06d20000003
5F76C,5373e498cd61f06d20000003
B2C97,5373e498cd61f06d20000003
D119F,5373e498cd61f06d20000003
10CFD,5373e498cd61f06d20000003
BA6D7,5373e498cd61f06d20000003
C7530,5373e498cd61f06d20000003
9564E,5373e498cd61f06d20000003
3DC27,5373e498cd61f06d20000003
D415E,5373e498cd61f06d20000003
12CAA,5373e498cd61f06d20000003
EC8CE,5373e498cd61f06d20000003
C958B,5373e498cd61f06d20000003
FE6CF,5373e498cd61f06d20000003
326F0,5373e498cd61f06d20000003
53883,5373e498cd61f06d20000003
B6B0B,5373e498cd61f06d20000003
56FB6,5373e498cd61f06d20000003
560DE,5373e498cd61f06d20000003
F60C5,5373e498cd61f06d20000003
28352,5373e498cd61f06d20000003
26260,5373e498cd61f06d20000003
94B88,5373e498cd61f06d20000003
B747B,5373e498cd61f06d20000003
64728,5373e498cd61f06d20000003
A9204,5373e498cd61f06d20000003
A3256,5373e498cd61f06d20000003
3A478,5373e498cd61f06d20000003
19F05,5373e498cd61f06d20000003
9E4A3,5373e498cd61f06d20000003
FB4B2,5373e498cd61f06d20000003
32811,5373e498cd61f06d20000003
F1044,5373e498cd61f06d20000003
E2198,5373e498cd61f06d20000003
2E387,5373e498cd61f06d20000003
82E64,5373e498cd61f06d20000003
D7BE7,5373e498cd61f06d20000003
56023,5373e498cd61f06d20000003
AB675,5373e498cd61f06d20000003
C8868,5373e498cd61f06d20000003
5C948,5373e498cd61f06d20000003
A1888,5373e498cd61f06d20000003
6A6C9,5373e498cd61f06d20000003
73320,5373e498cd61f06d20000003
18DBE,5373e498cd61f06d20000003
0C680,5373e498cd61f06d20000003
BCE9E,5373e498cd61f06d20000003
CFC97,5373e498cd61f06d20000003
9FFBE,5373e498cd61f06d20000003
E7A0A,5373e498cd61f06d20000003
CACD9,5373e498cd61f06d20000003
B11DA,5373e498cd61f06d20000003
E849B,5373e498cd61f06d20000003
68D4D,5373e498cd61f06d20000003
0361F,5373e498cd61f06d20000003
5008E,5373e498cd61f06d20000003
32098,5373e498cd61f06d20000003
2FA92,5373e498cd61f06d20000003
A75D7,5373e498cd61f06d20000003
EB6E0,5373e498cd61f06d20000003
C0B2F,5373e498cd61f06d20000003
4E39F,5373e498cd61f06d20000003
8683D,5373e498cd61f06d20000003
A09E5,5373e498cd61f06d20000003
9FB8F,5373e498cd61f06d20000003
D5A1D,5373e498cd61f06d20000003
A56C6,5373e498cd61f06d20000003
5345A,5373e498cd61f06d20000003
46A16,5373e498cd61f06d20000003
D108B,5373e498cd61f06d20000003
07029,5373e498cd61f06d20000003
C339A,5373e498cd61f06d20000003
B1516,5373e498cd61f06d20000003
22D91,5373e498cd61f06d20000003
0D2FE,5373e498cd61f06d20000003
58C0D,5373e498cd61f06d20000003
A3C26,5373e498cd61f06d20000003
7C9AE,5373e498cd61f06d20000003
C431A,5373e498cd61f06d20000003
67170,5373e498cd61f06d20000003
A4F8F,5373e498cd61f06d20000003
12FDB,5373e498cd61f06d20000003
35469,5373e498cd61f06d20000003
E4B78,5373e498cd61f06d20000003
D8711,5373e498cd61f06d20000003
C7C42,5373e498cd61f06d20000003
EC9FB,5373e498cd61f06d20000003
ED47E,5373e498cd61f06d20000003
406CB,5373e498cd61f06d20000003
5D0C6,5373e498cd61f06d20000003
A4DB9,5373e4adb969d9e90e000002
11021,5373e4adb969d9e90e000002
01ADD,5373e4adb969d9e90e000002
51300,5373e4adb969d9e90e000002
25BFF,5373e4adb969d9e90e000002
1746A,5373e4adb969d9e90e000002
D3885,5373e4adb969d9e90e000002
26686,5373e4adb969d9e90e000002
644B4,5373e4adb969d9e90e000002
C14F9,5373e4adb969d9e90e000002
5789A,5373e4adb969d9e90e000002
8C1E6,5373e4adb969d9e90e000002
E09CC,5373e4adb969d9e90e000002
DC247,5373e4adb969d9e90e000002
1AD99,5373e4adb969d9e90e000002
92C3E,5373e4adb969d9e90e000002
5C42F,5373e4adb969d9e90e000002
7FE6E,5373e4adb969d9e90e000002
D585C,5373e4adb969d9e90e000002
0AD48,5373e4adb969d9e90e000002
F3814,5373e4adb969d9e90e000002
A3CB2,5373e4adb969d9e90e000002
6C4AF,5373e4adb969d9e90e000002
C45CF,5373e4adb969d9e90e000002
3AEF2,5373e4adb969d9e90e000002
4756C,5373e4adb969d9e90e000002
B23CD,5373e4adb969d9e90e000002
B2E22,5373e4adb969d9e90e000002
C944F,5373e4adb969d9e90e000002
C36ED,5373e4adb969d9e90e000002
8A932,5373e4adb969d9e90e000002
DA642,5373e4adb969d9e90e000002
03D9E,5373e4adb969d9e90e000002
EE8E8,5373e4adb969d9e90e000002
A66BD,5373e4adb969d9e90e000002
57768,5373e4adb969d9e90e000002
EB631,5373e4adb969d9e90e000002
3A81B,5373e4adb969d9e90e000002
BD092,5373e4adb969d9e90e000002
8F611,5373e4adb969d9e90e000002
A2425,5373e4adb969d9e90e000002
1CD22,5373e4adb969d9e90e000002
557F9,5373e4adb969d9e90e000002
E5E1A,5373e4adb969d9e90e000002
C505D,5373e4adb969d9e90e000002
C9437,5373e4adb969d9e90e000002
64F8F,5373e4adb969d9e90e000002
FABAE,5373e4adb969d9e90e000002
22C00,5373e4adb969d9e90e000002
54533,5373e4adb969d9e90e000002
B4CF3,5373e4adb969d9e90e000002
B4214,5373e4adb969d9e90e000002
B77CF,5373e4adb969d9e90e000002
0A41C,5373e4adb969d9e90e000002
8C4B0,5373e4adb969d9e90e000002
A5433,5373e4adb969d9e90e000002
87FA2,5373e4adb969d9e90e000002
A9F2E,5373e4adb969d9e90e000002
A23BB,5373e4adb969d9e90e000002
B8EA5,5373e4adb969d9e90e000002
BFECE,5373e4adb969d9e90e000002
6B271,5373e4adb969d9e90e000002
70ADE,5373e4adb969d9e90e000002
2A9EB,5373e4adb969d9e90e000002
6EBBA,5373e4adb969d9e90e000002
60F1C,5373e4adb969d9e90e000002
325FC,5373e4adb969d9e90e000002
F0E3C,5373e4adb969d9e90e000002
22DA6,5373e4adb969d9e90e000002
628CF,5373e4adb969d9e90e000002
4537E,5373e4adb969d9e90e000002
77501,5373e4adb969d9e90e000002
B58DF,5373e4adb969d9e90e000002
4FCC8,5373e4adb969d9e90e000002
48A21,5373e4adb969d9e90e000002
097A8,5373e4adb969d9e90e000002
FC988,5373e4adb969d9e90e000002
2C1FD,5373e4adb969d9e90e000002
57354,5373e4adb969d9e90e000002
64AA6,5373e4adb969d9e90e000002
E5CCD,5373e4adb969d9e90e000002
C2830,5373e4adb969d9e90e000002
E6F9F,5373e4adb969d9e90e000002
D4843,5373e4adb969d9e90e000002
9C030,5373e4adb969d9e90e000002
A9F92,5373e4adb969d9e90e000002
D669A,5373e4adb969d9e90e000002
F09C1,5373e4adb969d9e90e000002
2FAC8,5373e4adb969d9e90e000002
79161,5373e4adb969d9e90e000002
028F7,5373e4adb969d9e90e000002
7556F,5373e4adb969d9e90e000002
F5C1C,5373e4adb969d9e90e000002
1C970,5373e4adb969d9e90e000002
0DC57,5373e4adb969d9e90e000002
45578,5373e4adb969d9e90e000002
AD80C,5373e4adb969d9e90e000002
9DA02,5373e4adb969d9e90e000002
38A27,5373e4adb969d9e90e000002
EE057,5373e4adb969d9e90e000002
91925,5373e4adb969d9e90e000002
37896,5373e4adb969d9e90e000002
17F1A,5373e4adb969d9e90e000002
24B8D,5373e4adb969d9e90e000002
2DD0D,5373e4adb969d9e90e000002
9BA49,5373e4adb969d9e90e000002
0D046,5373e4adb969d9e90e000002
62DEA,5373e4adb969d9e90e000002
54641,5373e4adb969d9e90e000002
4169D,5373e4adb969d9e90e000002
6D7FB,5373e4adb969d9e90e000002
2D533,5373e4adb969d9e90e000002
29C45,5373e4adb969d9e90e000002
B1D8C,5373e4adb969d9e90e000002
D647A,5373e4adb969d9e90e000002
BFBC8,5373e4adb969d9e90e000002
918D0,5373e4adb969d9e90e000002
4D0F7,5373e4adb969d9e90e000002
8BC7F,5373e4adb969d9e90e000002
27016,5373e4adb969d9e90e000002
F6FE4,5373e4adb969d9e90e000002
F3CE1,5373e4adb969d9e90e000002
91A6D,5373e4adb969d9e90e000002
8A73B,5373e4adb969d9e90e000002
4FBDB,5373e4adb969d9e90e000002
EB36C,5373e4adb969d9e90e000002
D24B1,5373e4adb969d9e90e000002
5F2B5,5373e4adb969d9e90e000002
FABA3,5373e4adb969d9e90e000002
DCF96,5373e4adb969d9e90e000002
9ABAF,5373e4adb969d9e90e000002
D6331,5373e4adb969d9e90e000002
63416,5373e4adb969d9e90e000002
FAE6B,5373e4adb969d9e90e000002
B43AE,5373e4adb969d9e90e000002
4621F,5373e4adb969d9e90e000002
D8458,5373e4adb969d9e90e000002
36028,5373e4adb969d9e90e000002
B18FF,5373e4adb969d9e90e000002
0A8E2,5373e4adb969d9e90e000002
FD02C,5373e4adb969d9e90e000002
4808A,5373e4adb969d9e90e000002
22E37,5373e4adb969d9e90e000002
88EBF,5373e4adb969d9e90e000002
67ADE,5373e4adb969d9e90e000002
9886D,5373e4adb969d9e90e000002
4C007,5373e4adb969d9e90e000002
CF57A,5373e4adb969d9e90e000002
19B13,5373e4adb969d9e90e000002
9472E,5373e4adb969d9e90e000002
7716F,5373e4dbcd61f06d20000004
58B54,5373e4dbcd61f06d20000004
B19F6,5373e4dbcd61f06d20000004
F224A,5373e4dbcd61f06d20000004
3E4CC,5373e4dbcd61f06d20000004
8B9E4,5373e4dbcd61f06d20000004
6BA9D,5373e4dbcd61f06d20000004
6AB42,5373e4dbcd61f06d20000004
B9B46,5373e4dbcd61f06d20000004
DD6C1,5373e4dbcd61f06d20000004
01078,5373e4dbcd61f06d20000004
C8718,5373e4dbcd61f06d20000004
8172F,5373e4dbcd61f06d20000004
649D9,5373e4dbcd61f06d20000004
D4CE3,5373e4dbcd61f06d20000004
A0C7C,5373e4dbcd61f06d20000004
57546,5373e4dbcd61f06d20000004
C3149,5373e4dbcd61f06d20000004
94FFE,5373e4dbcd61f06d20000004
B9AD1,5373e4dbcd61f06d20000004
561F9,5373e4dbcd61f06d20000004
87A13,5373e4dbcd61f06d20000004
4F52B,5373e4dbcd61f06d20000004
B3E7E,5373e4dbcd61f06d20000004
6E825,5373e4dbcd61f06d20000004
7D878,5373e4dbcd61f06d20000004
D7ED2,5373e4dbcd61f06d20000004
C885F,5373e4dbcd61f06d20000004
75C46,5373e4dbcd61f06d20000004
3B104,5373e4dbcd61f06d20000004
A566E,5373e4dbcd61f06d20000004
F0519,5373e4dbcd61f06d20000004
BB8F2,5373e4dbcd61f06d20000004
F6047,5373e4dbcd61f06d20000004
0EF18,5373e4dbcd61f06d20000004
1A72B,5373e4dbcd61f06d20000004
862B3,5373e4dbcd61f06d20000004
77159,5373e4dbcd61f06d20000004
7A3FA,5373e4dbcd61f06d20000004
E5080,5373e4dbcd61f06d20000004
10845,5373e4dbcd61f06d20000004
9B44B,5373e4dbcd61f06d20000004
41DA0,5373e4dbcd61f06d20000004
0AE11,5373e4dbcd61f06d20000004
2C382,5373e4dbcd61f06d20000004
256C6,5373e4dbcd61f06d20000004
F7386,5373e4dbcd61f06d20000004
E800E,5373e4dbcd61f06d20000004
47CE8,5373e4dbcd61f06d20000004
3085C,5373e4dbcd61f06d20000004
1B8B8,5373e4dbcd61f06d20000004
9E3D0,5373e4dbcd61f06d20000004
A75C8,5373e4dbcd61f06d20000004
8DC5F,5373e4dbcd61f06d20000004
DBDC8,5373e4dbcd61f06d20000004
9A67D,5373e4dbcd61f06d20000004
7CEF7,5373e4dbcd61f06d20000004
6DDA6,5373e4dbcd61f06d20000004
2A25F,5373e4dbcd61f06d20000004
B4724,5373e4dbcd61f06d20000004
1094C,5373e4dbcd61f06d20000004
A4161,5373e4dbcd61f06d20000004
4A700,5373e4dbcd61f06d20000004
F7AFA,5373e4dbcd61f06d20000004
3A98B,5373e4dbcd61f06d20000004
D82DF,5373e4dbcd61f06d20000004
DC079,5373e4dbcd61f06d20000004
F4BE7,5373e4dbcd61f06d20000004
8C7C5,5373e4dbcd61f06d20000004
9BB98,5373e4dbcd61f06d20000004
10155,5373e4dbcd61f06d20000004
0A860,5373e4dbcd61f06d20000004
842C8,5373e4dbcd61f06d20000004
FF754,5373e4dbcd61f06d20000004
C5037,5373e4dbcd61f06d20000004
2387A,5373e4dbcd61f06d20000004
44F76,5373e4dbcd61f06d20000004
285F0,5373e4dbcd61f06d20000004
F2330,5373e4dbcd61f06d20000004
F1F9D,5373e4dbcd61f06d20000004
E7A37,5373e4dbcd61f06d20000004
327C4,5373e4dbcd61f06d20000004
1FDB0,5373e4dbcd61f06d20000004
BE0D2,5373e4dbcd61f06d20000004
8F05E,5373e4dbcd61f06d20000004
F3BB8,5373e4dbcd61f06d20000004
2EEA1,5373e4dbcd61f06d20000004
0332C,5373e4dbcd61f06d20000004
A0613,5373e4dbcd61f06d20000004
BE7ED,5373e4dbcd61f06d20000004
6E622,5373e4dbcd61f06d20000004
43E0D,5373e4dbcd61f06d20000004
00F88,5373e4dbcd61f06d20000004
AC046,5373e4dbcd61f06d20000004
A0567,5373e4dbcd61f06d20000004
FD716,5373e4dbcd61f06d20000004
34892,5373e4dbcd61f06d20000004
1DB04,5373e4dbcd61f06d20000004
0089C,5373e4dbcd61f06d20000004
5C867,5373e4dbcd61f06d20000004
FDE67,5373e4dbcd61f06d20000004
B3055,5373e4dbcd61f06d20000004
FB585,5373e4dbcd61f06d20000004
D10B3,5373e4dbcd61f06d20000004
BBF09,5373e4dbcd61f06d20000004
C0BCC,5373e4dbcd61f06d20000004
1C330,5373e4dbcd61f06d20000004
D3D19,5373e4dbcd61f06d20000004
5611B,5373e4dbcd61f06d20000004
59B64,5373e4dbcd61f06d20000004
30864,5373e4dbcd61f06d20000004
C6894,5373e4dbcd61f06d20000004
6433A,5373e4dbcd61f06d20000004
0DCC3,5373e4dbcd61f06d20000004
4854C,5373e4dbcd61f06d20000004
4CCA4,5373e4dbcd61f06d20000004
1582D,5373e4dbcd61f06d20000004
D363C,5373e4dbcd61f06d20000004
B1BEA,5373e4dbcd61f06d20000004
6564F,5373e4dbcd61f06d20000004
4FF54,5373e4dbcd61f06d20000004
DABB4,5373e4dbcd61f06d20000004
84227,5373e4dbcd61f06d20000004
2CDF8,5373e4dbcd61f06d20000004
A7F2D,5373e4dbcd61f06d20000004
4BA36,5373e4dbcd61f06d20000004
D2951,5373e4dbcd61f06d20000004
7A53C,5373e4dbcd61f06d20000004
8C950,5373e4dbcd61f06d20000004
5591D,5373e4dbcd61f06d20000004
81A2C,5373e4dbcd61f06d20000004
5406E,5373e4dbcd61f06d20000004
BD2A4,5373e4dbcd61f06d20000004
71A92,5373e4dbcd61f06d20000004
B34E3,5373e4dbcd61f06d20000004
75903,5373e4dbcd61f06d20000004
BE56F,5373e4dbcd61f06d20000004
EB88A,5373e4dbcd61f06d20000004
27841,5373e4dbcd61f06d20000004
9C939,5373e4dbcd61f06d20000004
83C5A,5373e4dbcd61f06d20000004
E0699,5373e4dbcd61f06d20000004
7A14D,5373e4dbcd61f06d20000004
B2EF6,5373e4dbcd61f06d20000004
EB457,5373e4dbcd61f06d20000004
FFD4B,5373e4dbcd61f06d20000004
4DAFB,5373e4dbcd61f06d20000004
F8BBD,5373e4dbcd61f06d20000004
E3829,5373e4dbcd61f06d20000004
B89AF,5373e4dbcd61f06d20000004
E72A5,5373e4c36c75e815f5000002
3ABA0,5373e4c36c75e815f5000002
43A60,5373e4c36c75e815f5000002
8335B,5373e4c36c75e815f5000002
40667,5373e4c36c75e815f5000002
2F900,5373e4c36c75e815f5000002
3AB0B,5373e4c36c75e815f5000002
57909,5373e4c36c75e815f5000002
84BE1,5373e4c36c75e815f5000002
89175,5373e4c36c75e815f5000002
29721,5373e4c36c75e815f5000002
4946E,5373e4c36c75e815f5000002
D71A1,5373e4c36c75e815f5000002
BEBCA,5373e4c36c75e815f5000002
5CB0A,5373e4c36c75e815f5000002
48CA4,5373e4c36c75e815f5000002
7819B,5373e4c36c75e815f5000002
068A8,5373e4c36c75e815f5000002
51AB1,5373e4c36c75e815f5000002
A3C68,5373e4c36c75e815f5000002
CABC0,5373e4c36c75e815f5000002
20120,5373e4c36c75e815f5000002
F88F8,5373e4c36c75e815f5000002
62103,5373e4c36c75e815f5000002
8EF73,5373e4c36c75e815f5000002
1F1DF,5373e4c36c75e815f5000002
96A27,5373e4c36c75e815f5000002
FFABE,5373e4c36c75e815f5000002
3061A,5373e4c36c75e815f5000002
63A93,5373e4c36c75e815f5000002
B8EB3,5373e4c36c75e815f5000002
7FFD1,5373e4c36c75e815f5000002
1A42A,5373e4c36c75e815f5000002
FB9D5,5373e4c36c75e815f5000002
96D04,5373e4c36c75e815f5000002
12064,5373e4c36c75e815f5000002
5607D,5373e4c36c75e815f5000002
0F480,5373e4c36c75e815f5000002
72DE3,5373e4c36c75e815f5000002
B2C35,5373e4c36c75e815f5000002
40F2E,5373e4c36c75e815f5000002
F5D2A,5373e4c36c75e815f5000002
52C56,5373e4c36c75e815f5000002
7976C,5373e4c36c75e815f5000002
2B4E0,5373e4c36c75e815f5000002
7E1C2,5373e4c36c75e815f5000002
BACD9,5373e4c36c75e815f5000002
B8151,5373e4c36c75e815f5000002
BDB90,5373e4c36c75e815f5000002
CDB26,5373e4c36c75e815f5000002
90610,5373e4c36c75e815f5000002
F20BC,5373e4c36c75e815f5000002
40D5D,5373e4c36c75e815f5000002
79D26,5373e4c36c75e815f5000002
C9C9A,5373e4c36c75e815f5000002
24E5F,5373e4c36c75e815f5000002
6E34F,5373e4c36c75e815f5000002
7A194,5373e4c36c75e815f5000002
CF9A6,5373e4c36c75e815f5000002
C0E1D,5373e4c36c75e815f5000002
4C30C,5373e4c36c75e815f5000002
14EED,5373e4c36c75e815f5000002
11BE7,5373e4c36c75e815f5000002
CDF32,5373e4c36c75e815f5000002
4755F,5373e4c36c75e815f5000002
4C61B,5373e4c36c75e815f5000002
06C92,5373e4c36c75e815f5000002
B3F7E,5373e4c36c75e815f5000002
5CEF0,5373e4c36c75e815f5000002
61C97,5373e4c36c75e815f5000002
5877D,5373e4c36c75e815f5000002
0EA81,5373e4c36c75e815f5000002
70CB6,5373e4c36c75e815f5000002
45FF8,5373e4c36c75e815f5000002
E913D,5373e4c36c75e815f5000002
9542F,5373e4c36c75e815f5000002
71141,5373e4c36c75e815f5000002
7EB17,5373e4c36c75e815f5000002
6A499,5373e4c36c75e815f5000002
57290,5373e4c36c75e815f5000002
37DFA,5373e4c36c75e815f5000002
8FE2C,5373e4c36c75e815f5000002
936B9,5373e4c36c75e815f5000002
59F47,5373e4c36c75e815f5000002
88002,5373e4c36c75e815f5000002
00576,5373e4c36c75e815f5000002
466D2,5373e4c36c75e815f5000002
963AD,5373e4c36c75e815f5000002
1CE0A,5373e4c36c75e815f5000002
04988,5373e4c36c75e815f5000002
C56F3,5373e4c36c75e815f5000002
50618,5373e4c36c75e815f5000002
38473,5373e4c36c75e815f5000002
A34AF,5373e4c36c75e815f5000002
A22E4,5373e4c36c75e815f5000002
68776,5373e4c36c75e815f5000002
54B4E,5373e4c36c75e815f5000002
BF02D,5373e4c36c75e815f5000002
D810A,5373e4c36c75e815f5000002
0CCA0,5373e4c36c75e815f5000002
8C773,5373e4c36c75e815f5000002
0B2DB,5373e4c36c75e815f5000002
AE024,5373e4c36c75e815f5000002
396F3,5373e4c36c75e815f5000002
32562,5373e4c36c75e815f5000002
B4536,5373e4c36c75e815f5000002
